order_id,customer_id,order_date,Order Status,Subtotal (inc tax),sub_total,Tax Total,Shipping Cost (inc tax),Shipping Cost (ex tax),Ship Method,Order Total (inc tax),order_total,total_quantity,Date Shipped,city,state,zip,Product Details,Coupon Details
2335,1267,27/01/2016,Shipped,16.46,16,0.46,5.5,5.5,Ship by Weight,21.96,21.5,2,27/01/2016,Littleton,CO,80120,"Product ID: 521, Product Qty: 2, Product SKU: 1031-Black-S, Product Name: Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: S, Product Unit Price: 8.23, Product Total Price: 16.46",
2334,1266,27/01/2016,Shipped,177,177,0,0,0,Free Shipping,177,177,4,2/2/2016,brookline,MA,2446,"Product ID: 498, Product Qty: 1, Product SKU: 201-Natural-S, Product Name: Modest Scoop, Short Sleeve, Natural - Sizes S & XL only, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 509, Product Qty: 1, Product SKU: 401-Black-S, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 538, Product Qty: 1, Product SKU: 401-Natural-S, Product Name: Crew Neck, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 42.00, Product Total Price: 42.00|Product ID: 566, Product Qty: 1, Product SKU: 401-Java-M, Product Name: Crew Neck, Short Sleeve, Java (Size up for 401-Java), Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 45.00, Product Total Price: 45.00",
3347,1508,27/01/2018,Shipped,277,277,0,0,0,Free Shipping,277,277,4,29/01/2018,Larchmont,NY,10538,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-S, Product Name: Scoop Neck, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 497, Product Qty: 1, Product SKU: 201-Black-S, Product Name: Scoop Neck, Short Sleeve, Black , Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 67.00, Product Total Price: 67.00|Product ID: 500, Product Qty: 1, Product SKU: 302-Black-S, Product Name: V-Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 501, Product Qty: 1, Product SKU: 301-Black-S, Product Name: V-Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 67.00, Product Total Price: 67.00",
3680,1590,27/01/2019,Shipped,252,252,0,0,0,Free Shipping - USPS - First Class Mail - 4 to 7 days,252,252,3,28/01/2019,Williamsville,NY,14231,"Product ID: 558, Product Qty: 3, Product SKU: 802-Black-S, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 84.00, Product Total Price: 252.00",
3681,1319,27/01/2019,Shipped,232,232,0,0,0,Free Shipping - USPS - First Class Mail - 4 to 7 days,232,232,3,28/01/2019,San Francisco,CA,94129,"Product ID: 506, Product Qty: 1, Product SKU: 202-White-S, Product Name: Scoop Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 554, Product Qty: 1, Product SKU: 402-Navy-S, Product Name: Crew Neck, Long Sleeve, Navy , Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 574, Product Qty: 1, Product SKU: 501-SlateGray-M, Product Name: Tank, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 72.00, Product Total Price: 72.00",
2379,216,27/02/2016,Shipped,302,302,0,0,0,Free Shipping,302,302,6,29/02/2016,Lawrenceville,NJ,8648,"Product ID: 491, Product Qty: 1, Product SKU: 101-Natural-XL, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 39.00, Product Total Price: 39.00|Product ID: 498, Product Qty: 2, Product SKU: 201-Natural-XL, Product Name: Modest Scoop, Short Sleeve, Natural - Size XL only, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 28.00, Product Total Price: 56.00|Product ID: 510, Product Qty: 1, Product SKU: 402-Black-XL, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 638, Product Qty: 2, Product SKU: 402-Ivory-XL, Product Name: Crew Neck, Long Sleeve, Ivory, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 69.00, Product Total Price: 138.00",
2996,1146,27/02/2017,Shipped,423,423,0,0,0,Free Shipping,423,423,6,27/02/2017,Coral Gables,FL,33134,"Product ID: 509, Product Qty: 2, Product SKU: 401-Black-XL, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 67.00, Product Total Price: 134.00|Product ID: 510, Product Qty: 2, Product SKU: 402-Black-XL, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 74.00, Product Total Price: 148.00|Product ID: 637, Product Qty: 1, Product SKU: 401-Ivory-XL, Product Name: Crew Neck, Short Sleeve, Ivory, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 67.00, Product Total Price: 67.00|Product ID: 638, Product Qty: 1, Product SKU: 402-Ivory-XL, Product Name: Crew Neck, Long Sleeve, Ivory, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 74.00, Product Total Price: 74.00",
1120,718,27/03/2013,Shipped,138,138,0,5.5,5.5,Ship by Weight,143.5,143.5,2,28/03/2013,Minneapolis,MN,55410,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-L, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 496, Product Qty: 1, Product SKU: 202-Black-L, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00",
2417,1296,27/03/2016,Shipped,99,99,0,0,0,Free Shipping,99,99,3,28/03/2016,San Francisco,CA,94127,"Product ID: 559, Product Qty: 1, Product SKU: 501-Java-S, Product Name: Tank, Java (Size Up for 501-Java), Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 583, Product Qty: 1, Product SKU: 202-Chili Pepper Red-S, Product Name: Modest Scoop, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: Small, Product Unit Price: 29.00, Product Total Price: 29.00|Product ID: 587, Product Qty: 1, Product SKU: 501-Chili Pepper Red-S, Product Name: Tank, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 42.00, Product Total Price: 42.00",
2410,1295,27/03/2016,Shipped,29,29,0,5.5,5.5,Ship by Weight,34.5,34.5,1,28/03/2016,Neenah,WI,54956,"Product ID: 556, Product Qty: 1, Product SKU: 202-Java-XS, Product Name: Modest Scoop, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 29.00, Product Total Price: 29.00",
2412,1258,27/03/2016,Shipped,97,97,0,0,0,Free Shipping,97,97,3,28/03/2016,Shoreline,WA,98177,"Product ID: 491, Product Qty: 1, Product SKU: 101-Natural-M, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 39.00, Product Total Price: 39.00|Product ID: 556, Product Qty: 2, Product SKU: 202-Java-M, Product Name: Modest Scoop, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 29.00, Product Total Price: 58.00",
3038,1410,27/03/2017,Shipped,152.29,148,4.29,0,0,Free Shipping,152.29,148,2,28/03/2017,Boulder,CO,80304,"Product ID: 608, Product Qty: 1, Product SKU: 230-Black-M, Product Name: Scoop Neck, 3/4 Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 76.15, Product Total Price: 76.15|Product ID: 609, Product Qty: 1, Product SKU: 230-White-M, Product Name: Scoop Neck, 3/4 Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 76.15, Product Total Price: 76.15",
1427,291,27/04/2014,Shipped,214,214,0,0,0,Free Shipping,214,214,8,28/04/2014,New York,NY,10024,"Product ID: 518, Product Qty: 3, Product SKU: 1030-Black-L, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: L, Product Unit Price: 11.00, Product Total Price: 33.00|Product ID: 519, Product Qty: 3, Product SKU: 1030-White-L, Product Name: Lace Thong, White, Product Weight: 0.1000, Product Variation Details: Size: L, Product Unit Price: 11.00, Product Total Price: 33.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-L, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 542, Product Qty: 1, Product SKU: 1060-White-M/L, Product Name: Robe, White, Product Weight: 1.0000, Product Variation Details: Size: M/L, Product Unit Price: 49.00, Product Total Price: 49.00",
2448,1303,27/04/2016,Shipped,124,124,0,0,0,Free Shipping,124,124,2,28/04/2016,Prospect,KY,40059,"Product ID: 512, Product Qty: 1, Product SKU: 601-Black-XS, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 513, Product Qty: 1, Product SKU: 601-White-XS, Product Name: Camisole, White, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00",
2445,1146,27/04/2016,Shipped,124,124,0,0,0,Free Shipping,124,124,2,28/04/2016,Coral Gables,FL,33134,"Product ID: 509, Product Qty: 2, Product SKU: 401-Black-XL, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 62.00, Product Total Price: 124.00",
3061,562,27/04/2017,Shipped,268,268,0,0,0,Free Shipping,268,268,4,27/04/2017,New York,NY,10028,"Product ID: 641, Product Qty: 2, Product SKU: 1001-White-XL, Product Name: High Neck Tank, White, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 67.00, Product Total Price: 134.00|Product ID: 644, Product Qty: 2, Product SKU: 1001-Black-XL, Product Name: High Neck Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 67.00, Product Total Price: 134.00",
1456,877,27/05/2014,Shipped,257,257,0,0,0,Free Shipping,257,257,4,29/05/2014,s. barrington,IL,60010,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-L, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 500, Product Qty: 1, Product SKU: 302-Black-L, Product Name: V-Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 516, Product Qty: 1, Product SKU: 1010-Black-XL, Product Name: Lounge Short, Black LIMITED SIZES, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 20.00, Product Total Price: 20.00|Product ID: 589, Product Qty: 1, Product SKU: 2000-Black-L, Product Name: Droop Neck, 3/4 Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 99.00, Product Total Price: 99.00",
2001,1155,27/05/2015,Shipped,99,99,0,0,0,Free Shipping,99,99,1,28/05/2015,Santa Fe,NM,87506,"Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-L, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 99.00, Product Total Price: 99.00",
3098,1433,27/05/2017,Shipped,74,74,0,0,0,Free Shipping,74,74,1,7/6/2017,Kula,HI,96790,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 74.00, Product Total Price: 74.00",
3486,1547,27/07/2018,Shipped,247,247,0,0,0,Free Shipping,247,247,3,30/07/2018,Oakland,CA,94610,"Product ID: 555, Product Qty: 1, Product SKU: 802-White-S, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 575, Product Qty: 1, Product SKU: 802-SlateGray-S, Product Name: Turtleneck, Long Sleeve, Slate Gray , Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 650, Product Qty: 1, Product SKU: 801-White-S, Product Name: Turtleneck Tank, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 79.00, Product Total Price: 79.00",
3157,1447,27/08/2017,Shipped,603,603,0,0,0,Free Shipping,603,603,9,30/08/2017,Stamford,CT,6903,"Product ID: 509, Product Qty: 2, Product SKU: 401-Black-M, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 67.00, Product Total Price: 134.00|Product ID: 537, Product Qty: 4, Product SKU: 401-White-M, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 67.00, Product Total Price: 268.00|Product ID: 642, Product Qty: 2, Product SKU: 1001-Ivory-M, Product Name: High Neck Tank, Ivory, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 67.00, Product Total Price: 134.00|Product ID: 644, Product Qty: 1, Product SKU: 1001-Black-M, Product Name: High Neck Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 67.00, Product Total Price: 67.00",
908,598,27/09/2012,Shipped,138,138,0,5.5,5.5,Ship by Weight,143.5,143.5,2,29/09/2012,Lenox,MA,1240,"Product ID: 508, Product Qty: 1, Product SKU: 302-White-M, Product Name: V-Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 560, Product Qty: 1, Product SKU: 302-Java-M, Product Name: V-Neck, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",
2120,1190,27/09/2015,Shipped,62,62,0,5.5,5.5,Ship by Weight,67.5,67.5,1,29/09/2015,Bellaire,TX,77401,"Product ID: 514, Product Qty: 1, Product SKU: 501-White-S, Product Name: Tank, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00",
2119,1189,27/09/2015,Shipped,652,652,0,0,0,Free Shipping,652,652,10,29/09/2015,Cramerton,NC,28032,"Product ID: 491, Product Qty: 1, Product SKU: 101-Natural-M, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 39.00, Product Total Price: 39.00|Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-M, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 496, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 500, Product Qty: 1, Product SKU: 302-Black-M, Product Name: V-Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 501, Product Qty: 1, Product SKU: 301-Black-M, Product Name: V-Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-L, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 548, Product Qty: 1, Product SKU: 201-Java-M, Product Name: Modest Scoop, Short Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-M, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 75.00, Product Total Price: 75.00|Product ID: 555, Product Qty: 1, Product SKU: 802-White-L, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-L, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 71.00, Product Total Price: 71.00",
1241,786,27/10/2013,Shipped,69,69,0,5.5,5.5,Ship by Weight,74.5,74.5,1,28/10/2013,oneonta,NY,13820,"Product ID: 573, Product Qty: 1, Product SKU: 302-Grey-XS, Product Name: V-Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 69.00, Product Total Price: 69.00",
3581,1566,27/10/2018,Shipped,84,84,0,0,0,Free Shipping - USPS - First Class Mail - 4 to 7 days,84,84,1,29/10/2018,Washington,DC,20018,"Product ID: 588, Product Qty: 1, Product SKU: 802-ChiliPepperRed-L, Product Name: Turtleneck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 84.00, Product Total Price: 84.00",
3580,1565,27/10/2018,Shipped,216,216,0,0,0,Free Shipping - USPS - First Class Mail - 4 to 7 days,216,216,3,29/10/2018,Penn Valley,PA,19072,"Product ID: 509, Product Qty: 1, Product SKU: 401-Black-S, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 72.00, Product Total Price: 72.00|Product ID: 537, Product Qty: 2, Product SKU: 401-White-S, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 72.00, Product Total Price: 144.00",
3893,1416,27/10/2019,Shipped,156,156,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,156,156,2,28/10/2019,Longwood,FL,32750,"Product ID: 654, Product Qty: 1, Product SKU: 2001-Black-M, Product Name: Droop Neck Tank, Product Weight: 0.3000, Product Variation Details: Color: Black, Size: M, Product Unit Price: 78.00, Product Total Price: 78.00|Product ID: 654, Product Qty: 1, Product SKU: 2001-FuchsiaPurple-M, Product Name: Droop Neck Tank, Product Weight: 0.3000, Product Variation Details: Color: Fuchsia Purple, Size: M, Product Unit Price: 78.00, Product Total Price: 78.00",
2229,1232,27/11/2015,Shipped,56,56,0,5.5,5.5,Ship by Weight,61.5,61.5,2,30/11/2015,Glendora,CA,91740,"Product ID: 561, Product Qty: 1, Product SKU: 901-Navy-L, Product Name: Racerback Tank, Navy, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 562, Product Qty: 1, Product SKU: 901-Java-L, Product Name: Racerback Tank, Java  (Size Up for 901-Java), Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 28.00, Product Total Price: 28.00",
2664,1338,27/11/2016,Shipped,148,148,0,0,0,Free Shipping,148,148,2,29/11/2016,Appleton,WI,54913,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 543, Product Qty: 1, Product SKU: 402-White-S, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 74.00, Product Total Price: 74.00",
3240,1453,27/11/2017,Shipped,76,76,0,0,0,Free Shipping,76,76,1,28/11/2017,Danbury,NC,27016-7337,"Product ID: 558, Product Qty: 1, Product SKU: 802-Black-XL, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: XL, Product Unit Price: 76.00, Product Total Price: 76.00",
1335,824,27/12/2013,Shipped,69,69,0,5.5,5.5,Ship by Weight,74.5,74.5,1,27/12/2013,Livingston,TX,77399-1044,"Product ID: 506, Product Qty: 1, Product SKU: 202-White-S, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",
1795,1076,27/12/2014,Shipped,133,133,0,0,0,Free Shipping,133,133,2,29/12/2014,tacoma,WA,98417,"Product ID: 558, Product Qty: 1, Product SKU: 802-Black-L, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 562, Product Qty: 1, Product SKU: 901-Java-L, Product Name: Racerback Tank, Java, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00",
1794,1075,27/12/2014,Shipped,69,69,0,5.5,5.5,Ship by Weight,74.5,74.5,1,29/12/2014,Framingham,MA,1701,"Product ID: 572, Product Qty: 1, Product SKU: 402-Slate Gray-M, Product Name: Crew Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",
2308,1200,27/12/2015,Shipped,138,138,0,0,0,Free Shipping,138,138,2,28/12/2015,Seattle,WA,98105,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 543, Product Qty: 1, Product SKU: 402-White-S, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",
3307,1485,27/12/2017,Shipped,152,152,0,0,0,Free Shipping,152,152,2,28/12/2017,Lafayette,LA,70501,"Product ID: 558, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 76.00, Product Total Price: 76.00|Product ID: 600, Product Qty: 1, Product SKU: 802-FuchsiaPurple-M, Product Name: Turtleneck, Long Sleeve, Fuchsia Purple, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 76.00, Product Total Price: 76.00",
3654,545,27/12/2018,Shipped,160,160,0,0,0,Free Shipping - USPS - First Class Mail - 4 to 7 days,160,160,2,27/12/2018,raleigh,NC,27609,"Product ID: 608, Product Qty: 1, Product SKU: 230-Black-XL, Product Name: Scoop Neck, 3/4 Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 609, Product Qty: 1, Product SKU: 230-White-XL, Product Name: Scoop Neck, 3/4 Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00",
1837,1097,28/01/2015,Shipped,142,142,0,0,0,Free Shipping,142,142,2,30/01/2015,San Jose,CA,95125,"Product ID: 558, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 600, Product Qty: 1, Product SKU: 802-Fuchsia Purple-M, Product Name: Turtleneck, Long Sleeve, Fuchsia Purple, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00",
2923,1383,28/01/2017,Shipped,67,67,0,0,0,Free Shipping,67,67,1,30/01/2017,Houston,TX,77024,"Product ID: 537, Product Qty: 1, Product SKU: 401-White-S, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 67.00, Product Total Price: 67.00",
3350,1510,28/01/2018,Shipped,384,384,0,0,0,Free Shipping,384,384,6,29/01/2018,brookline,MA,177802446,"Product ID: 505, Product Qty: 1, Product SKU: 201-White-M, Product Name: Scoop Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 67.00, Product Total Price: 67.00|Product ID: 509, Product Qty: 1, Product SKU: 401-Black-M, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 67.00, Product Total Price: 67.00|Product ID: 538, Product Qty: 1, Product SKU: 401-Natural-M, Product Name: Crew Neck, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 35.00, Product Total Price: 35.00|Product ID: 543, Product Qty: 1, Product SKU: 402-White-S, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 554, Product Qty: 1, Product SKU: 402-Navy-S, Product Name: Crew Neck, Long Sleeve, Navy , Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 641, Product Qty: 1, Product SKU: 1001-White-M, Product Name: High Neck Tank, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 67.00, Product Total Price: 67.00",
3348,1509,28/01/2018,Shipped,76,76,0,0,0,Free Shipping,76,76,1,29/01/2018,Belmont,MA,2478,"Product ID: 558, Product Qty: 1, Product SKU: 802-Black-XS, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: XS, Product Unit Price: 76.00, Product Total Price: 76.00",
3684,1591,28/01/2019,Shipped,160,160,0,6.5,6.5,USPS - Priority Mail - 2 to 3 days,166.5,166.5,2,29/01/2019,Inverness,IL,60067,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 543, Product Qty: 1, Product SKU: 402-White-S, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 80.00, Product Total Price: 80.00",
3682,1289,28/01/2019,Shipped,840,840,0,6.5,6.5,USPS - Priority Mail - 2 to 3 days,846.5,846.5,10,28/01/2019,carthage,TN,37030,"Product ID: 648, Product Qty: 10, Product SKU: 9001-Black-XL, Product Name: Men's Crew Neck, Short Sleeve, Black, Product Weight: 0.4500, Product Variation Details: Size: XL, Product Unit Price: 84.00, Product Total Price: 840.00",
3984,1664,28/01/2020,Shipped,160,160,0,6.5,6.5,USPS - Priority Mail - 2 to 3 days,166.5,166.5,2,29/01/2020,Shorewood,WI,53211,"Product ID: 667, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: Black, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 667, Product Qty: 1, Product SKU: 202-White-M, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: White, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00",
3983,1663,28/01/2020,Shipped,80,80,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,80,80,1,28/01/2020,FORT WAYNE,IN,46814,"Product ID: 667, Product Qty: 1, Product SKU: 202-White-S, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: White, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00",
